funding_total_usd,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,funding_missing,funding_total_usd_log,founded_at_missing,first_funding_at_missing,last_funding_at_missing,startup_age_days,time_to_first_funding_days,funding_duration_days,main_category,category_count
1010000.0,USA,MA,Boston,Cambridge,2,2011-01-01,2012-04-29,2013-07-17,1,0,13.825461878915961,0,0,0,1798.0,484.0,444.0,Crowdsourcing,2
118000.0,GBR,H9,London,London,1,,2015-07-06,2015-07-06,0,0,11.678448377988165,1,0,0,3259.0,548.0,0.0,Apps,3
18852.0,AUT,6,AUT - Other,Osterreicher,1,,2012-09-03,2012-09-03,0,0,9.844427331406584,1,0,0,3259.0,548.0,0.0,Service Providers,2
4000000.0,missing,missing,missing,missing,1,,2008-08-28,2008-08-28,0,0,15.201805169084134,1,0,0,3259.0,548.0,0.0,Games,1
20643295.0,USA,NY,New York City,New York,5,1999-01-01,2007-05-10,2010-11-14,1,0,16.842901175751038,0,0,0,6181.0,3051.0,1284.0,Analytics,7
2000000.0,USA,NH,"Manchester, New Hampshire",Hampstead,1,,2001-03-28,2001-03-28,1,0,14.508658238524095,1,0,0,3259.0,548.0,0.0,Internet,1
446000.0,GBR,J7,Harrogate,Harrogate,1,,2008-12-19,2008-12-19,0,0,13.008076473152153,1,0,0,3259.0,548.0,0.0,Advertising,1
5800000.0,USA,CA,SF Bay Area,San Jose,1,1995-01-01,1999-12-14,1999-12-14,1,1,15.573368647930426,0,0,0,7642.0,1808.0,0.0,Telecommunications,3
52583497.0,USA,IA,Des Moines,Ames,7,2008-08-01,2009-10-13,2014-10-17,1,0,17.777912902249827,0,0,0,2681.0,438.0,1830.0,Software,1
9500000.0,USA,MA,Boston,Cambridge,1,,2006-06-01,2006-06-01,0,0,16.066802461833923,1,0,0,3259.0,548.0,0.0,Software,1
18500000.0,USA,TX,Austin,Austin,2,2002-01-01,2004-05-04,2005-06-14,1,0,16.733281344102608,0,0,0,5085.0,854.0,406.0,Software,1
5800000.0,USA,CA,"Orange County, California",Mission Viejo,1,,2009-01-01,2009-01-01,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Curated Web,6
4700000.0,missing,missing,missing,missing,2,,1999-01-01,2001-01-01,0,0,15.363073279446223,1,0,0,3259.0,548.0,731.0,missing,0
14000000.0,USA,NY,New York City,New York,1,1996-01-01,2014-09-26,2014-09-26,1,0,16.454567959008102,0,0,0,7277.0,6843.0,0.0,Business Services,2
5800000.0,USA,GA,Atlanta,Atlanta,1,,1996-10-01,1996-10-01,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Biotechnology,1
1340000.0,JPN,missing,missing,missing,3,2010-03-01,2010-12-01,2014-02-26,1,0,14.108180918195472,0,0,0,2104.0,275.0,1183.0,Cloud Computing,3
1215845.0,JPN,8,JPN - Other,Koriyama,1,2009-02-01,2015-06-16,2015-06-16,0,0,14.010950688751285,0,0,0,2497.0,2326.0,0.0,Design,3
9785852.91863063,missing,missing,missing,missing,1,,2000-01-31,2000-01-31,0,0,16.096448423132482,1,0,0,3259.0,548.0,0.0,missing,0
22000000.0,USA,OR,"Portland, Oregon",Beaverton,1,,2000-01-25,2000-01-25,1,0,16.906553056777135,1,0,0,3259.0,548.0,0.0,missing,0
18000000.0,USA,CA,San Diego,San Diego,1,1994-01-01,2006-09-25,2006-09-25,1,0,16.705882371415992,0,0,0,8007.0,4650.0,0.0,Security,1
10000000.0,IND,19,Bangalore,Bangalore,1,,2005-12-14,2005-12-14,1,0,16.118095750958314,1,0,0,3259.0,548.0,0.0,Internet,3
5800000.0,USA,CA,San Diego,San Diego,1,1999-01-01,1999-06-18,1999-06-18,1,1,15.573368647930426,0,0,0,6181.0,168.0,0.0,Analytics,3
7000000.0,missing,missing,missing,missing,1,,2004-04-13,2004-04-13,1,0,15.76142084987672,1,0,0,3259.0,548.0,0.0,Web Design,2
5800000.0,missing,missing,missing,missing,1,,2013-09-09,2013-09-09,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
20000000.0,missing,missing,missing,missing,1,,2002-11-01,2002-11-01,0,0,16.811242881518265,1,0,0,3259.0,548.0,0.0,Customer Support Tools,3
1552.0,GBR,H9,London,London,1,2011-01-01,2011-01-01,2011-01-01,0,0,7.347943823148687,0,0,0,1798.0,0.0,0.0,Curated Web,1
400000000.0,USA,WA,Seattle,Seattle,2,,1998-01-01,1999-07-23,0,0,19.806975107572256,1,0,0,3259.0,548.0,568.0,Commodities,4
37000000.0,USA,CA,CA - Other,Playa Vista,3,2001-01-01,2005-09-01,2010-02-11,0,0,17.426428497635523,0,0,0,5450.0,1704.0,1624.0,Advertising,5
6033020.73348125,GBR,H9,London,London,1,,2007-08-14,2007-08-14,1,0,15.612758559849901,1,0,0,3259.0,548.0,0.0,Mobile,1
1000000.0,USA,CA,SF Bay Area,Palo Alto,2,2012-08-01,2013-02-21,2013-12-19,1,0,13.815511557963774,0,0,0,1220.0,204.0,301.0,iPhone,3
800000.0,USA,IL,Chicago,Chicago,1,2013-01-08,2014-01-15,2014-01-15,1,0,13.592368256649284,0,0,0,1060.0,372.0,0.0,E-Commerce,4
10455481.0,USA,FL,Miami,Miami Beach,2,2011-01-01,2009-11-11,2011-09-13,0,0,16.162636992125567,0,0,0,1798.0,-416.0,671.0,Finance,1
500000.0,missing,missing,missing,missing,1,2013-06-10,2015-05-10,2015-05-10,0,0,13.122365377402328,0,0,0,907.0,699.0,0.0,Internet,3
5800000.0,GBR,J9,GBR - Other,Kettering,1,1932-01-01,2015-09-01,2015-09-01,1,1,15.573368647930426,0,0,0,30653.0,30559.0,0.0,Food Processing,1
4919.0,CAN,BC,Vancouver,Vancouver,1,2011-10-01,2012-05-22,2012-05-22,1,0,8.501063809486354,0,0,0,1525.0,234.0,0.0,Nonprofits,1
1000000.0,FRA,A8,Paris,Paris,1,2011-07-05,2013-12-20,2013-12-20,1,0,13.815511557963774,0,0,0,1613.0,899.0,0.0,Music,2
3500000.0,USA,CA,SF Bay Area,San Francisco,2,,2007-10-08,2008-03-01,1,0,15.068273812173887,1,0,0,3259.0,548.0,145.0,Social Media,1
1265000.0,USA,NY,New York City,New York,3,2011-11-15,2011-09-01,2012-03-18,1,0,14.05058347065728,0,0,0,1480.0,-75.0,199.0,E-Commerce,6
5800000.0,missing,missing,missing,missing,1,,2012-07-25,2012-07-25,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
5800000.0,USA,CA,SF Bay Area,San Francisco,1,,2013-03-01,2013-03-01,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Health and Wellness,1
7000000.0,missing,missing,missing,missing,1,,2013-02-21,2013-02-21,0,0,15.76142084987672,1,0,0,3259.0,548.0,0.0,Application Platforms,3
145000.0,USA,NJ,Newark,Upper Saddle River,1,2009-01-01,2011-04-21,2011-04-21,1,0,11.884495917930655,0,0,0,2528.0,840.0,0.0,Hardware + Software,1
10810000.0,USA,VA,"Washington, D.C.",Charlottesville,3,2000-01-01,2009-12-08,2012-10-16,1,0,16.195982282122326,0,0,0,5816.0,3629.0,1043.0,Biotechnology,1
7499994.0,USA,CA,SF Bay Area,San Jose,2,2007-01-01,2009-06-29,2010-07-12,0,0,15.83041291183965,0,0,0,3259.0,910.0,378.0,Hardware + Software,1
100000.0,missing,missing,missing,missing,1,2014-01-29,2014-01-30,2014-01-30,0,0,11.51293546492023,0,0,0,674.0,1.0,0.0,Healthcare Services,5
1570532.0,missing,missing,missing,missing,1,2013-11-29,2013-12-07,2013-12-07,0,0,14.266925610156509,0,0,0,735.0,8.0,0.0,Health and Wellness,3
1055547.0,CAN,ON,Toronto,Toronto,1,,2007-11-01,2007-11-01,0,0,13.869570621314196,1,0,0,3259.0,548.0,0.0,Social Media,1
8000000.0,USA,TX,Houston,Houston,1,1998-01-01,2005-09-12,2005-09-12,0,0,15.894952224644102,0,0,0,6546.0,2811.0,0.0,Business Services,4
3000000.0,USA,CA,SF Bay Area,San Mateo,1,,2007-01-01,2007-01-01,1,0,14.914123179965662,1,0,0,3259.0,548.0,0.0,Health and Wellness,1
5800000.0,missing,missing,missing,missing,1,,2015-03-25,2015-03-25,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
285632.0,missing,missing,missing,missing,1,,2015-09-24,2015-09-24,0,0,12.562463048991104,1,0,0,3259.0,548.0,0.0,3D Printing,1
12970000.0,USA,NY,New York City,New York,3,2008-03-01,2006-01-01,2008-08-05,1,0,16.378149633393626,0,0,0,2834.0,-790.0,947.0,Social Media,1
15000.0,missing,missing,missing,missing,1,2014-05-03,2014-12-01,2014-12-01,0,0,9.61587214452889,0,0,0,580.0,212.0,0.0,Apps,3
5800000.0,DEU,4,Hamburg,Hamburg,1,1932-01-01,2013-01-09,2013-01-09,1,1,15.573368647930426,0,0,0,30653.0,29594.0,0.0,Enterprise Software,1
200000.0,USA,TX,Houston,Houston,1,2009-02-01,2009-02-01,2009-02-01,0,0,12.206077645517674,0,0,0,2497.0,0.0,0.0,Consumer Electronics,9
4700000.0,USA,CA,SF Bay Area,San Francisco,2,2005-12-01,2007-02-01,2007-06-01,0,0,15.363073279446223,0,0,0,3655.0,427.0,120.0,Finance,1
15000000.0,missing,missing,missing,missing,1,,2001-02-27,2001-02-27,0,0,16.52356082573315,1,0,0,3259.0,548.0,0.0,Consumers,3
5750000.0,USA,NY,New York City,New York,2,,2010-08-04,2011-01-18,0,0,15.564710586686562,1,0,0,3259.0,548.0,167.0,Curated Web,1
5000000.0,USA,NY,New York City,New York,1,2007-06-01,2007-06-01,2007-06-01,0,0,15.424948670398354,0,0,0,3108.0,0.0,0.0,Games,1
5800000.0,missing,missing,missing,missing,1,,2015-08-03,2015-08-03,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
5800000.0,USA,KS,Kansas City,Lenexa,1,,2006-02-13,2006-02-13,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Hardware,1
6000000.0,USA,CA,Napa Valley,Santa Rosa,1,1998-01-01,1999-11-24,1999-11-24,0,0,15.607270193858982,0,0,0,6546.0,692.0,0.0,missing,0
5800000.0,missing,missing,missing,missing,1,2015-08-01,2015-08-01,2015-08-01,0,1,15.573368647930426,0,0,0,125.0,0.0,0.0,missing,0
100000.0,CHL,12,Santiago,Santiago,1,2011-08-23,2011-09-07,2011-09-07,0,0,11.51293546492023,0,0,0,1564.0,15.0,0.0,Mobile,1
500000.0,USA,NY,New York City,New York,1,2000-01-01,2002-01-05,2002-01-05,0,0,13.122365377402328,0,0,0,5816.0,735.0,0.0,Services,2
9000000.0,USA,PA,Philadelphia,Philadelphia,1,1994-01-01,2000-01-31,2000-01-31,1,0,16.012735246411598,0,0,0,8007.0,2221.0,0.0,Career Management,3
39750000.0,USA,WA,Seattle,Seattle,3,2005-10-17,2005-10-01,2008-05-19,1,0,17.49812042422185,0,0,0,3700.0,-16.0,961.0,Curated Web,2
38000000.0,USA,NJ,Newark,Fort Lee,4,1998-01-01,2000-03-31,2006-01-01,1,0,17.453096744006448,0,0,0,6546.0,820.0,2102.0,Security,3
299500000.0,USA,TX,Austin,Austin,5,2007-05-01,2009-11-01,2011-11-10,1,0,19.517624978858677,0,0,0,3139.0,915.0,739.0,Advertising,5
17385483.0,USA,NH,Portsmouth,Portsmouth,9,2004-01-01,2005-07-27,2010-08-25,0,0,16.671146163128604,0,0,0,4355.0,573.0,1855.0,Web Hosting,1
5800000.0,missing,missing,missing,missing,1,2009-09-01,2009-09-01,2009-09-01,1,1,15.573368647930426,0,0,0,2285.0,0.0,0.0,Curated Web,2
1500000.0,USA,CA,SF Bay Area,San Francisco,1,2007-08-29,2007-09-14,2007-09-14,0,0,14.220976332738882,0,0,0,3019.0,16.0,0.0,Curated Web,1
58250000.0,USA,CA,SF Bay Area,Santa Clara,3,2009-01-01,2009-10-01,2013-07-01,1,0,17.880254667577464,0,0,0,2528.0,273.0,1369.0,Messaging,3
1000000.0,missing,missing,missing,missing,1,,2006-12-11,2006-12-11,0,0,13.815511557963774,1,0,0,3259.0,548.0,0.0,missing,0
18000000.0,USA,VA,Norfolk - Virginia Beach,Virginia Beach,1,,2014-09-18,2014-09-18,1,0,16.705882371415992,1,0,0,3259.0,548.0,0.0,Commercial Real Estate,3
15700000.0,USA,CA,SF Bay Area,San Francisco,2,2011-01-01,2011-09-28,2012-02-22,1,0,16.5691713340128,0,0,0,1798.0,270.0,147.0,Automotive,2
35000000.0,USA,NY,New York City,New York,2,,2005-04-26,2005-07-06,0,0,17.370858648025116,1,0,0,3259.0,548.0,71.0,Software,1
22358207.0,USA,MA,Boston,Boston,5,2004-01-01,2003-12-31,2009-12-23,1,0,16.92270405992684,0,0,0,4355.0,-1.0,2184.0,E-Commerce,1
1750000.0,USA,IL,Chicago,Chicago,2,2007-06-08,2008-03-15,2010-04-15,1,0,14.375126917328105,0,0,0,3101.0,281.0,761.0,Facebook Applications,5
300000.0,USA,NY,New York City,New York,1,,2008-01-01,2008-01-01,0,0,12.611541086966115,1,0,0,3259.0,548.0,0.0,Content,4
5000000.0,USA,CA,SF Bay Area,Santa Clara,1,1997-01-01,2005-01-31,2005-01-31,1,0,15.424948670398354,0,0,0,6911.0,2952.0,0.0,Hardware + Software,1
5800000.0,USA,CA,SF Bay Area,Mountain View,1,2010-09-01,2010-08-05,2010-08-05,0,1,15.573368647930426,0,0,0,1920.0,-27.0,0.0,Hardware + Software,1
5800000.0,GBR,H9,London,London,1,2009-01-01,2009-01-01,2009-01-01,0,1,15.573368647930426,0,0,0,2528.0,0.0,0.0,Automotive,2
31000000.0,USA,NJ,Newark,Whippany,3,,2011-07-05,2012-12-13,1,0,17.249497794707484,1,0,0,3259.0,548.0,527.0,Enterprise Software,2
3159200.0,ESP,56,Barcelona,Barcelona,2,2006-03-01,2006-04-01,2007-06-01,1,0,14.965829705490359,0,0,0,3565.0,31.0,426.0,File Sharing,4
4000000.0,USA,CA,SF Bay Area,San Francisco,2,2007-10-01,2009-03-24,2009-12-31,1,0,15.201805169084134,0,0,0,2986.0,540.0,282.0,Curated Web,2
13000000.0,missing,missing,missing,missing,2,,2002-01-18,2003-06-05,1,0,16.380459992348886,1,0,0,3259.0,548.0,503.0,Services,2
10000000.0,USA,MA,Boston,Billerica,1,,2003-11-07,2003-11-07,0,0,16.118095750958314,1,0,0,3259.0,548.0,0.0,Enterprise Software,3
15500000.0,USA,TX,Dallas,Richardson,1,1999-01-01,2005-08-04,2005-08-04,1,0,16.5563506464056,0,0,0,6181.0,2407.0,0.0,Web Hosting,1
3396991.0,CAN,NB,Moncton,Moncton,1,,2004-11-05,2004-11-05,0,0,15.038400892120814,1,0,0,3259.0,548.0,0.0,Software,1
7000000.0,USA,CA,SF Bay Area,Palo Alto,1,1992-01-01,2001-08-14,2001-08-14,1,0,15.76142084987672,0,0,0,8738.0,3513.0,0.0,Business Services,1
5800000.0,USA,CA,SF Bay Area,San Francisco,1,,2007-01-01,2007-01-01,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Music,1
5800000.0,missing,missing,missing,missing,1,,2008-09-25,2008-09-25,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
4460015.0,GBR,missing,missing,missing,1,2004-01-01,2009-11-04,2009-11-04,0,0,15.310662911433758,0,0,0,4355.0,2134.0,0.0,Clean Technology,1
150000.0,USA,NY,New York City,New York,1,2008-07-31,2008-12-01,2008-12-01,0,0,11.918397239722838,0,0,0,2682.0,123.0,0.0,Curated Web,3
730000.0,USA,MT,Missoula,Missoula,2,2009-05-01,2010-09-01,2011-03-29,0,0,13.500801182986649,0,0,0,2408.0,488.0,209.0,Curated Web,4
5000000.0,ISR,3,Haifa,Yoqne`am `illit,1,2000-01-01,2005-05-15,2005-05-15,0,0,15.424948670398354,0,0,0,5816.0,1961.0,0.0,Semiconductors,1
5800000.0,USA,IL,IL - Other,Long Grove,1,,2013-03-26,2013-03-26,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
7000000.0,USA,OR,"Portland, Oregon",Tualatin,1,2008-01-01,2008-05-15,2008-05-15,0,0,15.76142084987672,0,0,0,2894.0,135.0,0.0,Nanotechnology,3
2000000.0,USA,CA,SF Bay Area,Foster City,1,2008-01-01,2010-04-20,2010-04-20,1,0,14.508658238524095,0,0,0,2894.0,840.0,0.0,Curated Web,2
42500000.0,USA,CA,SF Bay Area,San Jose,4,2005-01-01,2005-12-22,2008-11-04,1,0,17.565014657424058,0,0,0,3989.0,355.0,1048.0,Web Hosting,1
12000000.0,missing,missing,missing,missing,1,,2001-09-19,2001-09-19,1,0,16.300417291085605,1,0,0,3259.0,548.0,0.0,Information Technology,2
100000.0,USA,CA,Napa Valley,Boyes Hot Springs,1,2009-10-01,2010-02-01,2010-02-01,0,0,11.51293546492023,0,0,0,2255.0,123.0,0.0,Analytics,4
9500000.0,USA,WA,Seattle,Seattle,2,,2005-01-01,2007-09-28,1,0,16.066802461833923,1,0,0,3259.0,548.0,1000.0,Public Relations,1
66300000.0,USA,WA,Seattle,Seattle,6,1998-01-01,2000-09-01,2009-12-14,1,0,18.009700470239046,0,0,0,6546.0,974.0,3391.0,Consumer Electronics,4
603000.0,missing,missing,missing,missing,1,,2006-05-16,2006-05-16,0,0,13.30967413408274,1,0,0,3259.0,548.0,0.0,Mobile,1
2939581.0,USA,MA,Boston,Boston,4,2008-09-15,2008-08-01,2012-11-06,1,0,14.893777952336027,0,0,0,2636.0,-45.0,1558.0,Collaboration,2
5800000.0,NLD,6,NLD - Other,Vught,1,,2015-04-30,2015-04-30,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Delivery,2
1500000.0,missing,missing,missing,missing,1,,2011-06-08,2011-06-08,0,0,14.220976332738882,1,0,0,3259.0,548.0,0.0,E-Commerce,4
10000000.0,USA,MA,Boston,Cambridge,1,,2012-09-04,2012-09-04,0,0,16.118095750958314,1,0,0,3259.0,548.0,0.0,Hospitality,1
200000.0,missing,missing,missing,missing,1,,2013-07-17,2013-07-17,0,0,12.206077645517674,1,0,0,3259.0,548.0,0.0,Big Data Analytics,3
5800000.0,IND,16,Mumbai,Mumbai,1,,2015-03-02,2015-03-02,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
2500000.0,USA,CA,SF Bay Area,Mountain View,1,2010-01-01,2010-12-29,2010-12-29,1,0,14.731801689838349,0,0,0,2163.0,362.0,0.0,Mobile,1
5800000.0,USA,CA,SF Bay Area,Pittsburg,1,2006-01-01,2009-05-20,2009-05-20,0,1,15.573368647930426,0,0,0,3624.0,1235.0,0.0,Games,1
50000000.0,USA,CO,Denver,Englewood,1,2004-01-01,2008-09-03,2008-09-03,1,0,17.72753358339242,0,0,0,4355.0,1707.0,0.0,Web Hosting,1
100000.0,missing,missing,missing,missing,1,2008-07-02,2015-10-06,2015-10-06,0,0,11.51293546492023,0,0,0,2711.0,2652.0,0.0,Bitcoin,3
14500000.0,USA,FL,Ft. Lauderdale,Sunrise,1,1995-01-01,2001-10-24,2001-10-24,1,0,16.489659276356317,0,0,0,7642.0,2488.0,0.0,Finance,3
14100000.0,USA,CA,SF Bay Area,Redwood City,4,2008-07-01,2008-12-01,2011-12-01,1,0,16.46168542627038,0,0,0,2712.0,153.0,1095.0,Advertising,4
3300000.0,missing,missing,missing,missing,1,,2001-09-19,2001-09-19,0,0,15.009433329466965,1,0,0,3259.0,548.0,0.0,Consumer Goods,2
27070000.0,DEU,2,Munich,Munich,2,1997-01-01,1999-03-01,2010-03-23,1,0,17.113936698531745,0,0,0,6911.0,789.0,4040.0,Biotechnology,1
15000000.0,USA,CA,San Diego,Carlsbad,1,2003-01-01,2007-01-10,2007-01-10,0,0,16.52356082573315,0,0,0,4720.0,1470.0,0.0,Semiconductors,1
5800000.0,USA,NY,New York City,New York,1,2013-01-01,2015-07-07,2015-07-07,0,1,15.573368647930426,0,0,0,1067.0,917.0,0.0,missing,0
2100000.0,USA,CA,SF Bay Area,San Francisco,3,2010-06-01,2011-05-01,2013-08-07,1,0,14.557448378884015,0,0,0,2012.0,334.0,829.0,Events,3
3900000.0,USA,CA,SF Bay Area,San Francisco,1,1956-01-01,2015-03-12,2015-03-12,1,0,15.176487367510099,0,0,0,21887.0,21620.0,0.0,Retail,1
55000000.0,ISR,4,Netanya,Caesarea,2,2007-01-01,2010-07-15,2013-10-17,1,0,17.822843761378564,0,0,0,3259.0,1291.0,1190.0,Semiconductors,1
15000000.0,USA,CA,SF Bay Area,Brisbane,1,1998-01-01,2003-02-04,2003-02-04,1,0,16.52356082573315,0,0,0,6546.0,1860.0,0.0,Software,1
25089334.0,USA,NY,New York City,New York,5,,2004-06-10,2010-04-19,1,0,17.037953413407852,1,0,0,3259.0,548.0,2139.0,Software,1
1560000.0,DEU,1,DEU - Other,Furtwangen,1,,2008-05-05,2008-05-05,0,0,14.260197020251155,1,0,0,3259.0,548.0,0.0,Hardware + Software,1
6900000.0,GBR,H9,London,London,1,2005-01-01,2009-11-23,2009-11-23,0,0,15.747032114495013,0,0,0,3989.0,1787.0,0.0,Software,1
92275758.0,DEU,2,Munich,München,6,2010-01-01,2010-09-16,2015-01-19,1,0,18.340292032259676,0,0,0,2163.0,258.0,1586.0,Babies,3
13000000.0,USA,CA,Sacramento,Folsom,1,2006-01-01,2008-01-28,2008-01-28,0,0,16.380459992348886,0,0,0,3624.0,757.0,0.0,Clean Technology,1
51000.0,USA,CO,Denver,Longmont,2,2010-01-01,2012-08-10,2014-05-02,0,0,10.839600519357369,0,0,0,2163.0,952.0,630.0,Hardware + Software,1
2000000.0,USA,IN,IN - Other,New Albany,2,,2009-05-09,2014-07-01,1,0,14.508658238524095,1,0,0,3259.0,548.0,1879.0,Clean Technology,1
5800000.0,USA,CA,Napa Valley,Napa,1,2015-07-01,2015-07-01,2015-07-01,0,1,15.573368647930426,0,0,0,156.0,0.0,0.0,missing,0
25500100.0,USA,CA,Napa Valley,Napa,3,2004-10-22,2007-04-03,2012-01-01,0,0,17.054192970905124,0,0,0,4060.0,893.0,1734.0,Software,2
5800000.0,USA,NY,New York City,New York,1,,2012-08-08,2012-08-08,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
16781.0,FRA,97,Bordeaux,Bordeaux,1,2012-05-29,2015-03-02,2015-03-02,0,0,9.728062162430014,0,0,0,1284.0,1007.0,0.0,Customer Service,3
19000000.0,USA,NY,New York City,New York,2,2002-01-01,2006-08-18,2009-03-05,0,0,16.759949589762293,0,0,0,5085.0,1690.0,930.0,Mobile,1
5800000.0,missing,missing,missing,missing,1,,2006-10-01,2006-10-01,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
6200000.0,USA,CA,SF Bay Area,Mountain View,1,2004-08-19,2005-01-01,2005-01-01,1,0,15.64006001130563,0,0,0,4124.0,135.0,0.0,Search,1
4205355.0,GBR,K2,Salford,Salford,1,2006-01-01,2014-05-14,2014-05-14,0,0,15.251869508923352,0,0,0,3624.0,3055.0,0.0,Consulting,1
84000000.0,USA,MA,Boston,Tewksbury,2,,2001-03-19,2003-04-17,1,0,18.24632736871235,1,0,0,3259.0,548.0,759.0,Databases,3
50461490.0,USA,TX,Austin,Austin,7,2000-01-01,2000-01-01,2008-11-01,1,0,17.736721048897603,0,0,0,5816.0,0.0,3227.0,Web Hosting,1
5800000.0,missing,missing,missing,missing,1,,2015-03-19,2015-03-19,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Apps,1
999997.0,USA,CA,Los Angeles,Pasadena,4,2010-07-01,2010-09-01,2013-09-20,1,0,13.815508557962275,0,0,0,1982.0,62.0,1115.0,Finance,6
3000000.0,SWE,26,Stockholm,Stockholm,1,2006-01-01,2008-10-31,2008-10-31,0,0,14.914123179965662,0,0,0,3624.0,1034.0,0.0,Curated Web,1
1000000.0,USA,CA,SF Bay Area,Sunnyvale,1,2006-01-01,2007-02-28,2007-02-28,0,0,13.815511557963774,0,0,0,3624.0,423.0,0.0,Hardware + Software,1
6000000.0,NLD,7,Amsterdam,Amsterdam,1,,2007-08-01,2007-08-01,1,0,15.607270193858982,1,0,0,3259.0,548.0,0.0,Audio,3
56526.0,missing,missing,missing,missing,1,2012-01-31,2012-10-01,2012-10-01,0,0,10.942473679094304,0,0,0,1403.0,244.0,0.0,Apps,3
5911021.0,USA,NY,New York City,Brooklyn,1,,2010-05-27,2010-05-27,1,0,15.592329301674052,1,0,0,3259.0,548.0,0.0,Software,1
1665000.0,USA,MN,Minneapolis,Minneapolis,2,2000-01-01,2013-12-30,2014-08-19,1,0,14.325336281997101,0,0,0,5816.0,5112.0,232.0,Software,1
5800000.0,missing,missing,missing,missing,1,,2006-11-07,2006-11-07,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
5000000.0,USA,IL,Chicago,Chicago,1,2006-06-01,2007-08-01,2007-08-01,0,0,15.424948670398354,0,0,0,3473.0,426.0,0.0,Social Media,2
55833663.0,ISR,5,Tel Aviv,Tel Aviv,5,2001-01-01,2006-01-24,2011-08-09,0,0,17.837887542931806,0,0,0,5450.0,1849.0,2023.0,Semiconductors,1
120000.0,missing,missing,missing,missing,1,2014-01-01,2015-06-09,2015-06-09,0,0,11.695255355062795,0,0,0,702.0,524.0,0.0,Enterprise Software,3
12048.0,missing,missing,missing,missing,1,,2014-08-16,2014-08-16,0,0,9.396736947923277,1,0,0,3259.0,548.0,0.0,missing,0
163524.0,ESP,29,San SebastiÃ¡n De Los Reyes,San Sebastián De Los Reyes,1,2010-01-01,2011-11-01,2011-11-01,0,0,12.004721162829414,0,0,0,2163.0,669.0,0.0,Artificial Intelligence,6
620000.0,USA,CA,SF Bay Area,San Francisco,2,2011-04-10,2011-04-10,2012-12-05,0,0,13.3374763699232,0,0,0,1699.0,0.0,605.0,Consumer Electronics,3
5800000.0,USA,CA,SF Bay Area,San Francisco,1,2011-03-01,2011-10-19,2011-10-19,1,1,15.573368647930426,0,0,0,1739.0,232.0,0.0,CRM,8
1395100.0,USA,WA,Seattle,Seattle,3,2006-11-09,2006-01-01,2008-04-29,1,0,14.148477372050438,0,0,0,3312.0,-312.0,849.0,E-Commerce,3
5800000.0,GBR,H9,London,London,1,2014-02-10,2014-12-01,2014-12-01,0,1,15.573368647930426,0,0,0,662.0,294.0,0.0,Entertainment,3
3000000.0,USA,CA,SF Bay Area,Palo Alto,2,2013-10-31,2014-01-01,2014-10-15,1,0,14.914123179965662,0,0,0,764.0,62.0,287.0,Software,1
4000000.0,missing,missing,missing,missing,1,2007-02-09,2007-09-15,2007-09-15,0,0,15.201805169084134,0,0,0,3220.0,218.0,0.0,Mobile,1
5800000.0,missing,missing,missing,missing,2,2012-01-01,2012-08-01,2014-08-26,0,1,15.573368647930426,0,0,0,1433.0,213.0,755.0,missing,0
206447.0,USA,CA,SF Bay Area,San Francisco,2,2004-01-01,2006-01-01,2010-06-24,1,0,12.237803843691628,0,0,0,4355.0,731.0,1635.0,Cloud Computing,4
2500000.0,USA,CA,Los Angeles,Culver City,1,2012-01-01,2012-04-05,2012-04-05,1,0,14.731801689838349,0,0,0,1433.0,95.0,0.0,E-Commerce,4
58500000.0,ISR,5,Tel Aviv,Tel Aviv,4,2006-01-01,2007-12-01,2011-03-28,1,0,17.8845373292961,0,0,0,3624.0,699.0,1213.0,Curated Web,6
69585.0,missing,missing,missing,missing,1,2008-01-01,2009-01-01,2009-01-01,0,0,11.150318676663964,0,0,0,2894.0,366.0,0.0,Advertising,2
4988000.0,USA,CA,SF Bay Area,Burlingame,2,2006-08-01,2007-01-01,2008-01-01,1,0,15.422545786263198,0,0,0,3412.0,153.0,365.0,E-Commerce,4
